player_id,tourney_spectators
214119,451971
214121,15230
214123,261299
214124,12474
214125,47252
214136,288399
214137,8818
214140,50130
214143,11108
214145,429602
214146,5318
214147,22060
214148,678506
214149,1032718
214150,14821
214152,526402
214153,8411
214157,27966
214158,504807
214160,25980
214162,15819
214172,3429
214175,54934
214176,77539
214177,5624
214180,297580
214181,639896
214182,149276
214185,66380
214187,53125
214188,83895
214189,171971
214190,4072
214191,678723
214192,11588
214193,32216
214201,22570
214212,370201
214214,6882
214215,3098
214216,53598
214219,787553
214220,733103
214221,44694
214225,267658
214226,31070
214229,164501
214233,27628
214236,438915
214238,506023
214239,277395
214240,16846
214242,25091
214243,2360
214244,27893
214246,36398
214247,430183
214248,5601
214249,1442
214250,8275
214254,574569
214257,220190
214259,40268
214260,6233
214261,89219
214262,131832
214263,524345
214265,148833
214266,51786
214267,35199
214270,432780
214271,94163
214273,83193
214275,9348
214276,31963
214277,475235
214278,160243
214283,39281
214287,3710
214288,136536
214289,48156
214295,694754
214296,14937
214297,272378
214298,101888
214299,306833
214301,396963
214304,647899
214309,42373
214310,6288
214311,43764
214312,518123
214314,17326
214316,2912
214317,446436
214318,63120
214319,645857
214320,79787
214321,19677
214322,214851
214323,26529
214324,165008
214328,467507
214330,26099
214332,15142
214339,18076
214340,95950
214341,85789
214342,6305
214343,350102
214344,37756
214347,9792
214348,7746
214350,5024
214353,3347
214359,120442
214360,60773
214367,29144
214369,9640
214372,92572
214373,6954
214375,2111
214376,11989
214377,8202
214378,2374
214381,39238
214385,148775
214386,435254
214388,825955
214393,3213
214396,74423
214397,11497
214398,21396
214400,36023
214401,23019
214403,13498
214404,2111
214405,561177
214408,3760
214411,3397
214413,8049
214416,5488
214418,76723
214420,118761
214422,2719
214426,319058
214429,5365
214431,21625
214433,34832
214435,17845
214438,193809
214441,3441
214442,109385
214444,80543
214450,126795
214452,696343
214453,473749
214455,174695
214456,69729
214457,22556
214458,17765
214459,687792
214460,449663
214461,1003351
214463,168588
214464,53676
214465,264192
214467,7661
214468,7141
214471,1438
214477,11396
214478,2501
214479,168341
214480,603068
214483,10931
214485,2595
214486,2548
214487,53489
214488,2890
214489,10023
214496,3840
214501,12829
214502,11746
214503,172623
214504,224333
214505,469804
214507,588092
214508,5985
214509,3836
214510,5096
214511,46488
214513,39930
214514,120947
214515,118141
214517,206322
214519,17834
214520,54390
214521,483059
214528,17694
214534,140161
214535,4217
214536,3650
214538,10435
214539,170305
214540,596592
214541,673598
214543,115671
214544,1149242
214546,654495
214548,22955
214551,7776
214553,49040
214554,166504
214560,2450
214561,9142
214562,153798
214563,9778
214565,89258
214570,172052
214572,31206
214577,135681
214582,16422
214583,37957
214585,3218
214587,116816
214588,41324
214589,137050
214591,17165
214592,3038
214593,739151
214594,13873
214595,54388
214596,16713
214597,2595
214598,338442
214599,614430
214600,596922
214601,50580
214602,6163
214603,11565
214604,443425
214605,241639
214606,812
214607,156476
214608,419772
214609,3723
214610,70089
214613,6391
214614,4152
214616,356
214617,8964
214621,1388
214624,498278
214632,438
214637,421
214638,205
214641,1416
214643,886829
214644,59883
214645,31690
214646,595131
214647,24824
214653,483684
214654,384947
214655,33613
214656,21877
214657,8024
214658,51092
214660,143606
214662,37614
214674,208767
214675,2610
214677,3780
214678,43543
214679,348712
214680,8387
214684,590470
214690,5510
214691,599487
214693,63986
214694,565052
214696,184521
214697,138624
214698,11530
214701,7682
214703,8370
214704,32099
214706,278082
214707,20323
214708,26334
214709,23156
214710,41708
214713,104209
214714,2871
214716,194529
214717,240484
214718,31031
214724,340871
214726,89404
214727,32858
214728,369554
214733,61018
214734,29081
214736,3155
214737,3144
214739,84734
214741,544937
214743,153857
214744,95351
214746,460272
214747,28336
214748,5866
214750,289941
214751,449177
214752,37063
214757,49215
214758,189354
214762,322050
214766,202293
214770,279946
214771,7458
214777,142941
214779,27303
214782,190692
214783,10896
214784,131083
214786,14968
214787,206419
214794,12450
214798,77404
214800,195217
214804,117915
214805,316745
214806,5358
214809,121566
214810,635368
214812,397309
214816,85644
214817,2693
214818,423648
214819,3116
214820,19183
214821,214836
214822,45967
214823,6576
214824,5566
214826,690544
214827,18890
214828,3086
214831,2853
214832,4084
214839,601394
214840,25931
214841,273
214843,26350
214849,141220
214850,3899
214852,16638
214853,2659
214856,3064
214858,20992
214860,431933
214861,15430
214862,17046
214863,555340
214864,20470
214865,9633
214867,6715
214868,390144
214871,6519
214873,31864
214875,148277
214877,16132
214878,33418
214880,166125
214882,78254
214883,209871
214884,23446
214885,187825
214887,171591
214889,14110
214890,3378
214893,58036
214894,128719
214895,27029
214898,32797
214900,36181
214901,123672
214902,26956
214905,320568
214906,669274
214909,130925
214910,5832
214917,3808
214918,23575
214919,622153
214921,59194
214922,33840
214923,12939
214924,51440
214925,7511
214926,38853
214928,7153
214930,319468
214934,212506
214935,517566
214937,545849
214938,30832
214939,750143
214941,30688
214942,12614
214943,3478
214944,128105
214945,290917
214949,10993
214952,10455
214953,26148
214954,691848
214955,41411
214956,725683
214958,55692
214959,197984
214961,33001
214962,385666
214964,184182
214968,23294
214969,33384
214971,49934
214972,290920
214973,494434
214974,71530
214975,336199
214978,86683
214980,152293
214981,892011
214982,3879
214983,145568
214984,42968
214985,83466
214987,158629
214989,11900
214991,11083
214992,544312
214994,53147
214995,129227
215000,76406
215001,170865
215002,207257
215005,5314
215006,2781
215008,25856
215010,36993
215012,27962
215013,70343
215014,2007
215015,95360
215016,470637
215018,621019
215019,242405
215020,1080818
215021,179606
215022,45765
215024,34932
215025,13531
215026,69856
215027,4129
215030,8169
215031,340627
215035,643639
215037,532264
215038,36500
215039,426787
215040,3355
215041,73990
215042,612083
215043,135242
215044,11452
215045,175050
215046,9274
215047,117422
215049,46220
215050,108921
215051,24658
215052,3494
215053,16883
215054,217622
215055,91865
215056,10074
215059,50260
215060,13243
215062,170913
215064,414676
215065,42983
215066,42901
215068,9335
215071,177096
215072,3026
215075,146340
215076,30962
215077,422850
215078,18204
215085,63643
215089,41654
215091,81922
215092,27631
215093,190337
215094,2980
215095,3632
215096,452772
215098,105651
215100,122657
215102,10307
215103,30966
215104,2819
215107,13117
215108,1175
215109,164901
215110,231343
215111,382549
215112,104118
215113,2921
215114,3751
215115,5320
215116,21555
215117,9149
215121,3678
215125,598
215127,15694
215128,28969
215129,14107
215130,91178
215131,533859
215134,124043
215136,2507
215137,35834
215138,339865
215139,3368
215140,319229
215141,2369
215144,386935
215145,93935
215146,7222
215147,2382
215149,35615
215150,44232
215151,373702
215152,195070
215153,113894
215154,5576
215155,143525
215156,5551
215158,103620
215159,118593
215160,2744
215161,54945
215163,429353
215164,53391
215165,6917
215166,187938
215167,26606
215168,6536
215170,22575
215171,5560
215174,544965
215175,78690
215176,58489
215177,369868
215179,5553
215180,34232
215181,7182
215185,47727
215186,193564
215187,26638
215188,12521
215189,180294
215191,102118
215192,239553
215193,65893
215196,289805
215199,7573
215203,12096
215206,3230
215212,1920
215213,4975
215215,69433
215216,11479
215217,2155
215218,529724
215219,582175
215222,113295
215223,3395
215224,11632
215225,14533
215226,54687
215227,34447
215228,33838
215229,3102
215230,92032
215232,175413
215233,3430
215234,506404
215235,9177
215236,21363
215239,174646
215241,18020
215242,131431
215245,82908
215246,132614
215247,6714
215248,172743
215249,199691
215250,419621
215251,76349
215252,4748
215253,2948
215254,16283
215256,8031
215259,774604
215260,196775
215261,10238
215262,98734
215272,234247
215273,9090
215274,2988
215275,2988
215276,2988
215277,225
215278,8964
215280,22678
215281,30670
215283,12606
215285,74646
215287,11866
215290,735198
215291,104466
215292,35923
215293,103447
215294,22240
215295,5691
215296,120632
215297,15758
215299,2781
215300,5552
215301,155149
215302,11943
215303,2143
215305,56740
215306,346679
215307,8755
215309,16131
215311,2755
215314,319103
215315,110338
215317,3704
215318,37088
215319,14233
215320,42635
215323,29838
215324,27256
215325,22763
215328,347284
215329,15676
215331,16800
215337,536001
215338,52001
215340,36876
215341,8037
215342,33591
215343,2507
215345,4803
215349,205182
215350,16228
215351,6942
215352,67020
215353,21250
215354,39197
215355,1983
215358,7227
215363,3966
215364,3966
215367,2749
215368,136728
215369,53815
215370,747337
215371,688905
215372,257256
215373,5242
215374,18809
215375,184058
215376,17217
215377,5876
215378,13502
215379,2547
215380,10224
215383,118675
215384,31248
215385,1303
215386,147513
215388,39031
215389,37360
215392,21125
215393,195905
215395,360009
215397,6347
215398,373888
215399,2682
215400,11078
215402,14583
215404,18508
215406,37279
215410,105933
215411,4833
215412,4999
215414,18568
215416,131300
215417,44638
215419,18176
215420,124760
215421,3760
215423,25485
215424,123810
215425,31996
215428,26537
215429,15913
215430,5393
215431,522546
215432,58506
215433,12570
215435,33372
215436,15674
215437,646561
215438,87882
215439,59724
215440,176159
215442,112222
215444,3343
215445,24629
215448,162353
215449,14027
215450,31910
215452,10706
215453,723676
215457,71009
215458,26459
215459,304001
215460,3368
215461,43559
215464,68881
215466,7529
215467,3766
215468,473287
215470,219227
215472,327925
215473,54809
215474,127563
215477,15267
215478,27962
215479,5624
215480,601457
215482,22814
215487,2382
215489,388846
215490,6119
215492,92025
215494,19833
215495,2490
215498,2637
215500,7162
215501,213900
215502,6528
215503,2637
215505,147913
215507,29140
215511,4326
215515,71158
215517,6302
215520,526563
215522,44299
215523,51162
215524,18148
215525,2501
215526,15721
215528,6476
215534,4168
215542,17255
215544,27276
215545,55167
215546,7614
215549,113822
215550,677007
215551,111391
215552,35095
215553,240863
215554,473968
215555,248402
215556,8797
215557,98214
215558,6029
215559,23829
215560,99344
215564,5881
215566,403811
215567,9478
215568,17913
215569,33859
215571,499485
215572,439420
215574,3417
215575,68911
215576,3244
215577,5551
215578,69020
215579,52765
215581,3840
215582,29280
215584,21717
215585,39884
215587,6198
215588,316412
215589,119347
215592,158753
215594,7100
215596,14175
215597,10429
215598,25432
215600,2749
215601,140620
215602,2221
215603,3879
215604,6057
215605,3093
215606,3729
215607,94828
215608,40033
215611,6087
215612,25830
215613,171372
215614,190068
215615,15314
215616,32384
215617,17557
215619,78460
215622,18417
215623,4748
215627,203211
215629,13902
215633,98175
215634,3944
215635,3268
215636,97536
215638,33261
215640,6326
215645,155336
215647,154677
215652,21748
215654,161989
215655,42451
215656,8351
215657,274923
215658,109091
215659,17042
215660,4444
215665,4084
215666,4084
215668,2570
215671,2570
215672,9760
215676,3667
215677,8807
215683,12666
215684,160037
215686,9729
215687,2570
215689,7970
215691,16295
215693,364022
215695,2907
215696,20630
215697,410164
215698,198449
215699,183097
215701,36379
215702,5848
215703,14141
215705,109482
215707,465687
215709,111096
215710,26049
215712,271583
215713,651011
215714,24814
215717,122785
215721,314637
215722,6268
215723,16681
215724,11554
215725,45153
215726,245351
215727,32880
215728,10035
215729,17945
215730,17602
215731,8106
215733,202058
215734,3243
215735,238570
215736,2670
215737,18812
215740,16813
215741,8770
215742,2931
215746,4574
215748,2170
215749,7317
215750,152782
215751,37600
215752,10545
215753,3940
215754,31119
215755,188966
215756,22338
215757,3222
215758,12831
215759,10615
215760,60353
215761,9322
215763,275078
215764,25220
215765,100252
215766,3343
215767,19654
215768,25257
215769,154163
215770,1442
215771,3395
215772,3395
215773,17583
215774,39779
215775,28254
215776,281942
215777,2501
215778,334094
215779,14143
215780,12855
215781,2819
215782,2819
215783,2819
215784,20450
215785,440331
215786,591
215787,23904
215788,995
215789,11212
215790,57795
215791,28099
215792,32362
215793,5562
215794,149240
215795,58142
215796,109127
215797,2843
215798,426023
215799,90446
215800,33734
215801,4850
215802,265176
215803,19168
215804,302011
215805,54316
215806,335383
215807,155204
215808,3297
215809,7538
215810,3297
215811,319142
215812,333877
215813,2985
215814,9189
215815,3207
215816,2593
215817,3898
215818,7985
215819,6694
215820,177603
215821,3723
215822,100455
215823,7678
215824,4252
215825,2201
215826,2201
215827,4402
215828,2484
215829,19410
215830,2979
215831,144342
215832,208545
215833,230882
215834,12713
215835,75462
215836,10543
215837,3128
215838,6256
215839,6256
215840,130423
215841,3128
215842,7227
215843,3128
215844,9244
215845,3128
215846,24987
215847,75632
215848,17280
215849,29250
215850,25596
215851,4142
215852,10308
215853,6723
215854,65977
215855,168988
215856,18157
215857,3543
215858,32913
215859,319
215860,1587
215861,633
215862,290314
215864,40938
215865,37263
215866,59134
215868,3793
215869,28976
215870,13958
215871,53661
215872,448182
215873,88694
215874,17162
215875,3053
215876,3053
215877,36471
215878,314864
215879,480914
215880,2029
215881,60725
215882,4235
215887,77778
215888,28901
215889,21235
215890,3809
215891,2970
215893,6436
215894,44815
215895,17433
215896,51003
215897,3592
215898,404336
215899,561870
215900,16351
215901,3414
215902,190542
215903,20622
215904,19085
215905,114292
215906,8676
215907,28827
215908,4756
215909,235048
215910,571131
215911,13510
215912,125523
215913,5044
215914,3443
215915,3443
215916,35452
215917,6904
215918,3612
215919,3531
215920,31658
215921,79410
215922,12049
215923,3374
215924,9892
215925,3374
215926,257496
215927,19841
215928,24763
215929,20263
215930,138340
215931,6324
215934,25125
215935,38132
215936,603204
215937,208211
215938,8476
215939,9719
215940,3276
215941,19487
215942,9608
215943,48470
215944,4949
215945,5403
215946,384236
215947,93603
215950,48672
215951,9918
215952,4072
215953,11757
215954,6886
215955,6650
215956,156262
215957,16035
215958,4208
215959,13741
215960,3347
215961,3347
215962,253685
215963,15189
215964,21546
215965,7369
215966,100079
215967,101180
215968,12333
215969,2206
215970,115289
215971,167703
215972,15250
215973,30326
215974,7529
215975,4905
215976,250361
215977,4905
215978,133559
215979,8350
215980,4934
215981,13368
215982,3093
215983,420747
215984,22584
215987,4102
215988,402382
215989,90339
215990,10279
215991,19753
215992,382135
215993,35258
215994,1355
215995,33832
215996,359589
215997,6483
215998,12719
215999,98724
216000,9645
216001,25559
216002,7864
216003,3966
216004,3966
216005,1983
216006,1983
216007,295785
216008,19338
216009,3996
216010,4201
216011,69276
216012,4201
216013,556873
216014,9794
216015,97342
216016,496389
216017,55891
216018,8597
216019,13734
216020,237325
216021,13362
216022,10053
216023,89496
216024,8892
216025,14947
216026,2436
216027,12649
216028,62495
216029,9509
216030,103673
216031,37215
216032,15559
216033,138091
216034,5199
216035,31293
216036,154150
216037,10200
216038,126203
216039,443256
216040,37911
216041,16422
216042,29408
216043,3358
216044,301832
216045,292263
216046,4522
216047,7458
216048,13672
216049,3729
216050,45204
216051,332805
216052,11910
216053,2113
216054,138429
216055,496388
216056,4616
216057,41256
216058,19286
216059,3411
216060,6458
216061,3411
216062,251618
216063,51212
216064,10854
216065,129350
216066,88537
216067,5462
216068,18273
216069,176812
216070,4812
216071,2406
216073,224339
216074,533124
216075,64420
216076,104641
216077,2903
216078,192277
216079,81411
216080,3244
216081,305957
216082,2631
216083,345386
216084,63754
216085,30325
216086,2382
216087,25196
216088,3430
216089,72529
216090,99147
216091,331363
216092,78751
216093,3034
216094,2946
216095,205113
216096,10562
216097,197649
216098,15736
216099,124571
216100,6823
216101,46620
216102,6126
216103,17326
216104,46607
216105,93708
216106,3756
216107,24504
216108,3392
216109,14455
216110,3392
216111,14173
216112,22574
216113,3392
216114,19938
216115,6395
216116,424665
216117,44292
216118,115361
216119,151046
216120,31380
216121,41757
216122,314677
216123,3632
216124,73026
216125,3078
216126,3078
216127,10956
216128,23353
216129,4812
216130,46101
216131,24686
216132,16559
216133,476452
216134,447621
216135,4352
216136,103313
216137,15184
216138,512851
216139,344336
216140,37611
216141,3001
216142,8413
216143,34556
216144,33736
216145,3315
216146,478771
216147,5897
216148,77799
216149,6164
216150,252449
216151,163724
216152,7469
216153,628855
216154,6736
216155,16164
216156,132645
216157,20294
216158,132654
216159,3137
216160,400929
216161,3080
216162,245853
216163,60993
216164,66847
216165,2894
216166,7599
216167,44877
216168,16885
216169,46923
216170,302703
216171,6344
216172,4218
216173,64398
216174,106122
216175,6029
216176,28236
216177,11445
216178,60943
216179,222601
216180,178081
216181,227911
216182,4337
216183,4337
216184,5789
216185,263457
216186,308991
216187,41200
216188,51850
216189,56181
216190,19416
216191,126855
216192,9806
216193,7968
216194,26739
216195,14696
216196,3778
216197,13398
216198,88721
216199,9398
216200,7236
216201,34075
216202,15412
216203,45564
216204,9580
216205,74432
216206,2969
216207,44573
216208,3163
216209,2610
216210,5635
216211,6288
216212,5220
216213,363735
216214,3515
216215,19254
216216,12514
216217,56523
216218,3561
216219,47623
216221,8627
216222,3706
216223,4263
216224,17168
216225,191219
216226,45731
216227,43956
216228,23279
216229,49922
216230,17067
216231,6554
216232,6554
216233,17765
216234,2450
216235,3242
216236,41111
216237,28907
216238,147886
216239,2307
216240,15462
216241,4135
216242,4135
216243,300243
216244,3550
216245,21669
216246,3337
216247,3487
216248,30070
216249,143320
216250,10456
216251,10739
216252,101679
216253,36128
216254,17327
216255,7014
216256,93635
216257,6999
216258,3317
216259,23409
216260,132416
216261,16205
216262,349897
216263,10601
216264,14717
216265,193157
216266,6264
216267,18165
216268,296026
216269,4185
216270,10961
216271,17051
216272,4185
216273,59222
216274,10496
216275,13664
216276,26674
216277,2374
216278,19450
216279,2374
216280,5186
216281,2374
216282,6605
216283,5165
216284,26401
216285,2309
216286,2694
216287,245633
216288,80825
216289,13810
216290,34388
216291,42242
216292,3505
216293,41744
216294,83467
216295,18105
216296,21919
216297,3351
216298,6702
216299,320546
216300,30489
216301,8605
216302,8681
216303,12311
216304,3944
216305,4099
216306,8198
216307,16063
216308,14774
216309,4099
216310,4099
216311,11060
216312,4099
216313,8198
216314,4099
216315,67261
216316,111264
216317,2645
216318,3623
216319,187717
216320,166333
216321,79123
216323,111491
216324,202666
216325,14341
216326,3760
216327,3760
216328,20933
216329,17554
216330,26534
216331,66646
216332,3191
216333,9841
216334,2671
216335,24339
216336,3301
216337,5702
216339,3726
216340,112942
216341,5138
216342,68434
216343,70630
216344,3578
216345,7668
216346,11023
216347,616596
216348,5097
216349,15972
216350,43443
216351,3366
216352,3366
216353,9589
216354,99313
216355,61389
216356,33363
216357,93577
216358,18834
216359,3189
216360,11606
216361,3594
216362,7188
216363,7769
216364,3594
216365,6443
216366,23808
216367,246843
216368,8524
216369,13943
216370,9166
216371,95218
216372,21736
216373,193860
216374,2270
216375,20388
216376,27309
216377,13587
216378,10489
216379,4123
216380,11160
216381,39531
216382,2084
216383,20279
216384,78353
216385,226550
216386,4243
216387,4243
216388,7782
216389,6440
216390,32353
216391,12806
216392,6942
216393,38312
216395,155237
216396,19070
216397,85100
216398,135057
216399,13274
216400,7024
216401,10191
216402,8818
216403,7811
216404,3133
216405,14678
216406,170714
216407,3033
216408,46948
216409,2980
216410,51269
216411,16630
216412,8790
216413,2980
216414,2980
216415,19560
216416,2980
216417,2980
216418,12149
216419,26692
216420,2849
216421,5698
216422,2670
216423,23219
216424,26557
216425,74379
216462,1018
216471,680
216475,3609
216476,202
216487,614
216489,347
216559,171805
216560,2548
216561,3003
216562,4140
216563,23717
216564,50428
216565,87577
216566,135836
216567,12343
216568,3710
216569,78124
216570,6325
216571,10741
216572,86578
216573,4890
216574,27124
216575,2931
216576,2931
216577,2931
216578,2347
216579,292157
216580,11144
216581,2450
216582,10564
216583,3602
216584,2717
216585,3170
216586,3913
216587,45597
216588,4108
217643,4190
217658,12966
217738,3515
217751,428
217769,2421
217897,27741
217941,6479
217988,24577
217993,6658
218103,2243
218172,3337
218226,30241
218289,27963
218313,16252
218328,12753
219097,29155
219098,6896
219260,5298
219283,2862
219295,13817
219304,2272
219310,170064
219330,3062
219331,90197
219358,3330
219369,2143
219396,2503
219403,12772
219422,773
219434,4897
219441,41428
219444,46008
219461,30759
219469,2979
219487,17302
219523,9306
219528,28027
219540,21108
219543,4346
219548,8370
219557,2719
219580,12819
219597,13569
219603,5989
219605,2912
219619,3848
219625,89334
219627,24515
219635,3459
219636,6866
219638,72798
219639,103373
219640,6788
219654,6702
219663,153036
219676,2671
219681,18709
219683,12534
219684,3096
219685,3086
219697,12112
219703,3734
219704,13024
219720,3420
219723,3399
219727,2749
219730,20076
219735,6140
219740,25637
219742,3218
219762,2758
219767,4356
219770,74193
219784,10757
219792,297721
219795,3605
219798,49000
219800,1920
219815,32922
219817,3529
219818,38866
219824,2749
219826,4335
219831,123262
219833,36008
219835,7550
219841,2490
219848,11984
219852,9430
219853,30678
219858,10954
219862,19818
219865,32618
219868,57605
219869,13788
219872,54366
219874,62057
219875,542921
219877,4403
219880,3257
219881,15583
219885,6831
219887,92018
219888,2734
219892,178287
219893,84393
219894,2387
219897,3401
219899,3060
219900,5434
219909,63102
219916,8398
219917,223412
219920,2608
219921,7151
219922,31309
219926,17835
219927,11965
219929,32081
219932,11380
219940,159602
219954,3162
219957,19295
219958,3738
219965,256926
219968,20554
219969,7395
219971,5651
219972,33062
219975,5532
219976,64772
219979,154504
219983,374797
219984,108997
219995,142247
219996,3724
219998,22407
220000,17120
220005,130136
220010,3033
220011,19640
220012,8470
220014,84143
220015,8648
220016,37603
220019,19005
220020,93193
220025,54539
220031,104806
220035,34812
220042,3052
220043,90879
220044,29727
220045,3275
220046,3387
220047,12074
220048,114270
220050,11506
220052,75351
220053,101673
220054,127284
220055,5276
220058,3315
220060,18522
220063,36298
220067,3002
220068,2758
220069,7048
220070,6999
220072,26528
220074,2927
220081,38435
220082,18928
220084,8491
220085,83841
220093,32852
220098,3039
220099,15326
220100,12889
220101,3373
220107,2628
220108,7996
220115,3271
220116,29810
220117,33692
220120,1644
220130,63868
220132,19596
220133,82222
220139,7550
220140,5462
220143,3279
220147,6128
220149,16892
220150,3326
220156,22765
220157,8338
220159,76966
220160,176111
220161,3046
220162,6978
220163,15814
220164,35365
220166,3057
220168,16499
220171,107637
220172,9453
220173,88686
220174,195069
220175,134124
220176,25916
220239,7628
220240,52420
220241,11172
220242,16021
220243,2143
220244,2287
220245,2143
220246,10311
220247,4914
220248,3270
220249,3270
220254,3233
220257,14792
220258,142784
220259,239674
220260,20218
220265,15116
220266,145272
220267,3042
220268,16053
220269,13693
220270,29273
220271,11207
220272,179078
220273,3940
220274,15988
220275,2221
220276,174746
220277,2221
220278,2221
220279,60851
220280,24533
220281,15349
220282,15401
220283,69115
220286,158876
220289,94642
220290,16176
220291,51491
220292,40040
220293,15141
220294,10069
220296,4410
220297,71685
220303,3321
220304,123586
220305,286044
220306,33707
220307,2137
220308,50977
220309,277400
220310,3218
220312,26693
220313,17403
220314,17713
220315,3395
220316,8484
220317,43270
220318,19169
220321,64057
220322,34844
220325,5709
220327,2744
220329,3738
220330,180008
220331,115931
220332,116828
220333,15772
220334,13116
220335,73322
220337,15582
220339,15187
220340,8760
220343,21957
220347,8024
220348,332655
220349,97665
220350,17300
220351,3029
220352,2890
220353,49955
220354,325252
220355,7242
220356,197073
220359,2591
220361,164714
220362,40056
220363,5690
220364,521307
220365,81281
220366,12564
220367,369530
220368,60984
220371,110471
220372,3240
220375,12167
220376,6829
220377,18046
220378,19195
220379,49057
220380,29553
220381,4255
220383,4255
220390,65453
220391,352384
220392,99111
220393,37018
220394,43026
220395,28995
220396,2703
220397,24743
220398,22658
220399,6132
220401,4608
220404,64664
220407,60638
220408,7135
220409,13519
220411,20679
220413,130512
220415,45803
220416,175659
220417,22126
220418,3896
220421,13022
220423,2744
220424,2744
220425,52466
220426,3684
220427,11828
220428,5060
220429,161184
220430,293047
220431,40825
220432,71217
220433,2590
220434,45062
220435,400944
220436,58359
220437,4996
220438,115793
220439,10225
220440,82349
220441,4909
220442,7515
220443,8448
220444,9907
220445,2057
220446,250138
220447,15428
220448,13150
220449,5461
220450,20778
220451,6520
220453,293267
220454,102723
220455,13197
220456,91205
220457,13197
220458,3215
220459,28645
220460,20567
220461,136513
220462,33387
220463,47849
220464,15125
220465,284032
220466,294066
220468,6924
220469,101341
220470,47610
220471,2896
220472,37487
220474,2482
220475,3144
220476,11239
220477,5761
220478,83653
220479,6231
220480,11438
220483,3104
220484,24382
220485,60669
220486,3944
220488,24480
220489,285527
220490,39109
220491,360870
220492,153720
220493,54964
220494,377231
220495,32813
220496,140083
220497,110110
220498,16797
220499,6791
220500,82122
220502,60292
220503,12756
220504,6495
220509,3402
220512,146743
220513,134241
220514,13490
220515,57687
220516,27797
220517,9341
220518,11337
220519,6900
220520,52756
220521,5823
220522,9366
220523,3151
220527,9122
220528,6573
220529,2808
220530,7506
220531,6327
220532,180567
220545,187558
220546,94642
220547,26858
220548,122253
220549,2623
220550,123710
220551,2623
220552,5246
220553,57223
220554,198364
220555,77665
220556,137694
220557,13577
220558,2749
220559,2735
220560,198249
220561,111283
220562,102594
220563,8768
220564,51182
220565,10514
220566,3352
220567,69387
220568,3897
220569,11726
220570,6885
220571,58005
220572,24518
220573,3043
220574,68234
220575,9453
220576,58306
220577,3731
220578,67023
220579,34995
220580,101460
220581,3011
220582,17609
220583,3420
220584,23124
220585,42738
220586,10152
220587,12574
220588,55873
220589,293283
220590,32513
220591,110363
220592,126229
220593,211097
220594,2693
220595,2716
220596,38908
220597,22124
220598,122356
220599,5458
220603,15958
220604,87301
220608,2840
220612,3875
220613,313945
220614,114823
220615,10184
220616,34858
220617,2748
220625,7892
220630,1814
220633,67805
220635,25025
220638,39093
220639,6321
220644,105288
220645,122676
220649,8012
220650,13912
220652,2147
220653,7016
220654,3380
220655,2734
220656,70985
220657,6774
220658,9662
220659,3547
220660,18571
220661,8970
220662,272062
220663,12474
220664,14110
220665,112307
220666,3562
220667,39892
220668,3581
220669,21565
220670,2948
220671,68869
220672,65063
220673,47610
220674,16996
220675,17871
220676,3741
220677,12210
220678,13357
220679,2970
220680,17503
220681,5814
220682,2761
220683,60599
220684,53301
220685,6836
220686,5387
220687,117395
220688,6852
220689,89412
220690,29465
220691,11110
220692,42095
220693,6538
220694,11628
220695,29330
220696,6234
220697,89267
220698,12387
220699,121973
220700,22278
220701,205116
220702,5860
220703,35314
220704,434354
220705,17217
220706,2946
220707,2357
220708,1706
220709,34985
220713,314540
220714,393094
220715,180409
220716,386796
220717,3104
220718,249159
220719,18756
220720,2766
220721,86658
220722,103270
220723,53969
220724,70801
220725,17322
220726,3213
220727,3213
220728,6426
220729,2503
220730,33449
220731,33132
220732,358569
220733,444883
220734,15078
220735,142197
220736,53412
220737,14136
220738,3292
220739,6334
220740,127913
220741,4929
220742,192661
220743,4231
220744,4231
220745,8566
220746,51684
220747,2763
220748,5526
220749,71750
220750,243869
220751,50895
220752,2744
220753,12796
220754,2147
220755,7730
220756,5198
220757,128859
220758,11837
220759,59022
220760,6479
220761,3433
220762,110310
220763,3326
220764,8697
220765,3046
220766,12160
220767,35078
220768,2985
220769,169445
220770,349442
220771,29356
220772,9252
220773,6588
220774,6851
220775,31115
220776,6851
220777,11111
220778,6851
220779,13365
220780,6851
220781,196393
220782,2836
220783,2836
220784,12267
220785,29654
220786,2596
220787,3450
220788,2811
220789,3086
220790,39795
220791,3279
220792,3279
220793,13607
220794,3279
220795,3279
220796,20206
220797,34743
220798,27188
220799,17658
220800,34116
220801,9316
220802,13421
220803,2722
220804,25920
220805,9656
220806,11838
220807,5491
220808,77035
220809,4822
220810,28476
220811,34144
220812,7387
220813,19072
220814,25713
220815,3867
220816,8406
220817,15642
220818,6294
220819,36919
220820,29468
220821,3565
220822,155784
220823,2926
220824,2926
220825,24101
220826,19781
220827,44481
220828,210060
220829,3632
220830,3222
220831,2482
220832,2482
220833,4964
220834,5653
220835,8797
220836,2734
220837,14654
220838,10913
220839,24687
220840,7741
220841,89260
220842,19031
220843,117740
220844,116708
220845,114467
220846,3054
220847,3805
220848,7610
220849,8276
220850,5140
220851,2570
220852,5423
220864,3229
220865,2723
220869,5779
220875,2552
220876,4269
220884,18345
220886,3314
220887,12807
220891,61978
220898,2946
220899,17315
220900,4179
220902,5507
220903,2893
220904,71099
220905,17737
220908,13848
220910,5787
220917,6844
220925,8362
220926,9497
220932,3695
220933,2655
220934,11643
